id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_followup_with	log_prob_followup_without	log_prob_full_with	log_prob_full_without	include_context
12735	not	Morning, Madam. This is the window for Foreign Exchange Savings. How can I help you?__eou__I want to save some US dollars into my account.__eou__That's fine. Is it a Time Deposit?	Yes, that's what my husband advised me to do. But I'm not sure how long I should save for.	Yes, that's what my husband advised me to do. But I'm sure how long I should save for.	Well, we offer 5 grades as standard	-89.94812774658203	-108.3818130493164	-83.18022298812866	-82.03779757022858	-434.27800846099854	-451.71512401103973	True
12743	not	Hi there, Mr Brown. Are you depositing or withdrawing today?	Sorry to say it, but neither of those. I'm here to close our account with you. The market around here has been dropping for a while now, and it's just not sensible for us to stay.	Sorry to say it, but neither of those. I'm here to close our account with you. The market around here has been dropping for a while now, and it's just sensible for us to stay.	I understand. So, what would you like to do with the balance?	-183.99222421646118	-202.2066502571106	-42.49482750892639	-41.740570187568665	-333.62476420402527	-351.02398788928986	True
12768	not	Hello, again. Did you discuss everything with your colleagues?__eou__Yes, yes. It seems that everything is settled.__eou__Have you decided how you would like the salaries paid?	We have discussed it and decided that at the moment we would like the salaries to be paid into the employees's accounts, whether they are currently with this bank or not.	We have discussed it and decided that at the moment we would like the salaries to be paid into the employees's accounts, whether they are currently with this bank or.	That's not a problem.	-152.6919174194336	-163.91934204101562	-20.54492497444153	-22.52539873123169	-433.5151789188385	-446.83999013900757	True
12773	not	You've decided that you definitely want to purchase this particular one?__eou__To be honest, I haven't really done much research.__eou__I would recommend that you at least glance through these brochures, just to make sure that you have selected the right policy for you. Take your time, Sir.	Thanks for your advice, after going through all of these materials I've decided not to go with my initial choice.	Thanks for your advice, after going through all of these materials I've decided to go with my initial choice.	Of course, Sir. If I could have your details again and your ID, I'll check them and we can go on.	-118.07524871826172	-111.39404296875	-101.51543092727661	-100.17062401771545	-530.7068150043488	-522.7456665039062	True
12782	not	Hello, Madam. What can I do for you today?	Hello. Yes, I'm here to redeem a Treasury Note. It's not at the maturity date yet, but it is an emergency.	Hello. Yes, I'm here to redeem a Treasury Note. It's at the maturity date yet, but it is an emergency.	OK, can I see the note and some ID, please?	-155.09766101837158	-167.32790088653564	-41.760793685913086	-40.28638708591461	-272.4918714761734	-283.30740094184875	True
12793	not	What else can I do for you today?	Well, I've been browsing online, but I’m not really sure what to do about payment. I would like to know what the most convenient way to do it is.	Well, I've been browsing online, but I’m really sure what to do about payment. I would like to know what the most convenient way to do it is.	We'll have our own Secure Internet Banking Service. What it is, is a sort of online financial service for enterprises and individuals, so you could get it. It's for doing all types of e-business.	-152.78085088729858	-162.70355367660522	-176.0007050037384	-172.7809990644455	-385.91564202308655	-392.6999605894089	True
12798	not	Hello, Sir. What can we do for you today?__eou__Bill payment, please. I'd like to pay my electricity bill. I heard there's a new way; I'm sick and tired of all this queuing!	Now, you can do it via our Atms. It's convenient and easy to use. And we have 4 machines in this branch, so the queues are not usually very long.	Now, you can do it via our Atms. It's convenient and easy to use. And we have 4 machines in this branch, so the queues are usually very long.	So, how do I use it?	-163.05821871757507	-170.86289858818054	-38.623385310173035	-36.00134778022766	-420.96177911758423	-426.1604622602463	True
12799	not	Good afternoon, Lincoln Corporate Services. Lina speaking, how may I help?__eou__Hello, Lina. I'm calling about your new PIN scheme. I'm new to all of this, so some of my questions may sound a little ignorant ...	That's not a problem, I'm more than happy to explain everything in laymen's terms. PIN stands for Personal Internet Banking. You can do all of your usual banking using the Internet, no need to call	That's a problem, I'm more than happy to explain everything in laymen's terms. PIN stands for Personal Internet Banking. You can do all of your usual banking using the Internet, no need to call	I see. How about buying and selling items?	-199.91179430484772	-203.78603947162628	-52.83892822265625	-51.68524181842804	-541.2943180799484	-544.079274892807	True
12801	not	Hi, Sir. What can I do for you?	Hello, there. I'd like to know about Clean Collection. My company in the US is going to send me a cheque. It's for my wages, but I'm not too sure about how to cash it here.	Hello, there. I'd like to know about Clean Collection. My company in the US is going to send me a cheque. It's for my wages, but I'm too sure about how to cash it here.	Right. If the cheque is coming from the US, into a local currency account it will take 7 working days to clear.	-215.60906755924225	-230.9060035943985	-110.63866305351257	-110.89780485630035	-403.1527569293976	-418.7245818376541	True
12810	not	Hello, is everything alright? Can I help?	I have a Promissory Note, but it's not called that. It's a Bill of Exchange.	I have a Promissory Note, but it's called that. It's a Bill of Exchange.	Similar to a Promissory Note, yes. I can deal with that for you right here. The difference between a Promissory Note and a Bill of Exchange is that this product is transferable and can bind one party to pay a third party that was not involved in its creation.	-109.51314795017242	-127.40859472751617	-175.33231961727142	-169.35188019275665	-377.85230553150177	-389.7990359067917	True
12811	not	Is there anything else, apart from the Credit Rating and Debt to Asset Ratio?	There is the Balance of Net Liabilities. This must not exceed its net assets and no business loss can be shown during the past two years.	There is the Balance of Net Liabilities. This must exceed its net assets and no business loss can be shown during the past two years.	Right, OK. That, again, shouldn't be a problem.	-175.15827798843384	-180.6151261329651	-82.01507210731506	-80.88931679725647	-367.9547590017319	-372.24520242214203	True
12817	not	Welcome to IBA. What can we do for you?__eou__It's a bit of a problem situation, actually ... you see, our company has a Corporate Account with you, but unfortunately, we've been experiencing cash flow problems recently.__eou__I'm sorry to hear that. We value all of our customers, regardless of circumstances. What can we do to help?	We are going to need a loan. I'm not sure what loan is suitable for us, though.	We are going to need a loan. I'm sure what loan is suitable for us, though.	If you think it will be very short-term, I would recommend you go with the 60 - day loan. Then it can be paid back quicker, so you won't have to consider it in the future.	-112.54170310497284	-122.85475242137909	-148.961212515831	-146.46017491817474	-563.2163887023926	-570.9812660217285	True
