id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
11778	not	[NO CONTEXT]	Indeed, I agree that is not a good start. How about the meeting? You missed anything important?	Indeed, I agree that is a good start. How about the meeting? You missed anything important?	It is ok. My boss briefs me later on.	-54.63720703125	-54.3883056640625	1.8679380970009458e-24	2.3958463914733416e-24	-0.2489013671875	0.7796568693422139	False
11786	not	[NO CONTEXT]	Look, Lucy. Things are not so bad as you said. This is our company’s busiest time in a year. You need to relax a little. Don’t push yourself too hard, ok?	Look, Lucy. Things are so bad as you said. This is our company’s busiest time in a year. You need to relax a little. Don’t push yourself too hard, ok?	Well, I will try.	-19.32818603515625	-19.7396240234375	4.035296583674712e-09	2.6741773852165172e-09	0.41143798828125	1.50898613008351	False
11787	not	[NO CONTEXT]	Well, I guess the employee would feel more embarrassed and probably angry. Anyway, it is not wise at all to give a harsh time to your employee in front of others, especially strangers.	Well, I guess the employee would feel more embarrassed and probably angry. Anyway, it is wise at all to give a harsh time to your employee in front of others, especially strangers.	Sure, no matter what happened, they should wait to discuss in their office and find the solution in a positive way.	-78.45849609375	-80.44580078125	8.431562974379322e-35	1.1556667770407228e-35	1.9873046875	7.295842661471798	False
11788	not	[NO CONTEXT]	Some companies use to ban dating among employees, but now they have realized it is something in avertable. People spend so much time at work. It is not surprising for one to have a crash on the other.	Some companies use to ban dating among employees, but now they have realized it is something in avertable. People spend so much time at work. It is surprising for one to have a crash on the other.	If we think positively, office love can be beneficial to company.	-46.67919921875	-47.91064453125	5.33926356414161e-21	1.5583731454444013e-21	1.2314453125	3.426177857177468	False
11792	not	[NO CONTEXT]	Well, I am not sure. Lets me check my agenda	Well, I am sure. Lets me check my agenda	Ok.	-11.3994140625	-11.5732421875	1.1202046619198657e-05	9.414663027694249e-06	0.173828125	1.1898510425967053	False
11795	not	[NO CONTEXT]	If we were in the same conference room, I would not work late these days. That conference room has been booked out. This time our boss wants to hold the meeting in our company. So everything has to be rearranged and checked, like tables, chairs, mean tacks, podium, audio and visual equipments and even the lunch menu.	If we were in the same conference room, I would work late these days. That conference room has been booked out. This time our boss wants to hold the meeting in our company. So everything has to be rearranged and checked, like tables, chairs, mean tacks, podium, audio and visual equipments and even the lunch menu.	Good preparation will improve the effectiveness of the meeting. I am sure that your hard work will pay off.	-56.859039306640625	-56.841827392578125	2.0250370935850623e-25	2.0601935450029294e-25	-0.0172119140625	0.9829353647364151	False
11797	not	[NO CONTEXT]	I am not good at it by any means. Give me some advice.	I am good at it by any means. Give me some advice.	Well, generally speaking, if you want to change someone’s mind or understand his position, you have to put yourself in his shoes. Understand his need and the cost for his need. And then you work together to find a solution.	-118.73727416992188	-117.24618530273438	2.7105475589864235e-52	1.2040061320783075e-51	-1.4910888671875	0.225127388205871	False
11798	not	[NO CONTEXT]	It is not an easy job. How do you like the advertisement for the new product?	It is an easy job. How do you like the advertisement for the new product?	That is the best one I have seen. I am sure our target customers, young people will love it.	-59.7821044921875	-60.775390625	1.0888345735447458e-26	4.032582081655118e-27	0.9932861328125	2.700092773059808	False
11800	not	[NO CONTEXT]	You must have been prepared for a long time. Some statistics in this presentation are not easy to find, right?	You must have been prepared for a long time. Some statistics in this presentation are easy to find, right?	Well, yes. Several colleagues from different departments helped me with that. They are very supportive. I consulted an economic expert last week. He was very kind to give valuable suggestions.	-118.54241943359375	-118.7755126953125	3.2936797410734225e-52	2.6088568591153524e-52	0.23309326171875	1.2624992166838505	False
11801	not	[NO CONTEXT]	Well, sounds promising. But I think our company will provide us with the language training courses if it is necessary. We need not bother signing for the language by ourselves.	Well, sounds promising. But I think our company will provide us with the language training courses if it is necessary. We need bother signing for the language by ourselves.	A slow sparrow should make an early start. You know, I am not quick at learning any language.	-88.24267578125	-90.6484375	4.749991580495813e-39	4.284338737174696e-40	2.40576171875	11.086872145007357	False
11803	not	[NO CONTEXT]	I really like what you have. But the price for this product is much higher than we expected. I am absolutely not a buyer at that price.	I really like what you have. But the price for this product is much higher than we expected. I am absolutely a buyer at that price.	I know it is not the cheapest on the market. But if you take the quality factor into consideration, you will find your company will benefit in the long term. This device is built in with the most advanced technology. Every aspect has reached the international standard. It is a worthwhile investment.	-159.05035400390625	-157.51544189453125	8.41993834412498e-70	3.9076240211118996e-69	-1.534912109375	0.21547462853729513	False
11807	not	[NO CONTEXT]	I apologize. This should not have to be this way.	I apologize. This should have to be this way.	Apology is accepted. Try to do better next time.	-40.70837211608887	-41.42341232299805	2.0920816138618084e-18	1.0233886746126258e-18	0.7150402069091797	2.0442688743391706	False
11808	not	[NO CONTEXT]	Not so good. Lots of complains.	so good. Lots of complains.	Really? I thought I was doing well.	-30.5068359375	-30.84765625	5.637018913954797e-14	4.008972812081576e-14	0.3408203125	1.4061005594667257	False
11811	not	[NO CONTEXT]	Well, I know you work for someone else, but as your client, please, we have to get this straight between us. I'm your client, not your company.As your client, I expect you to be square with me at all times. Can you do that?	Well, I know you work for someone else, but as your client, please, we have to get this straight between us. I'm your client, your company.As your client, I expect you to be square with me at all times. Can you do that?	I don't see a problem.	-19.577362060546875	-19.465484619140625	3.1452827049526845e-09	3.5176080163427794e-09	-0.11187744140625	0.8941538370221257	False
11813	not	[NO CONTEXT]	Not too bad at all.Do you have a minute?	too bad at all.Do you have a minute?	Sure, what can I do for you?	-18.76883888244629	-18.906479835510254	7.059872236300572e-09	6.152053948556817e-09	0.13764095306396484	1.1475634471568175	False
11832	not	[NO CONTEXT]	Not very long from the looks of it!	very long from the looks of it!	Look! He has a partner!	-32.3095703125	-33.2041015625	9.29248568232603e-15	3.798760511770505e-15	0.89453125	2.4461888696413343	False
11838	not	[NO CONTEXT]	Of course not! We have to sit at our assigned seats. I think our table is over there in the back.	Of course! We have to sit at our assigned seats. I think our table is over there in the back.	Hmm. We don't exactly have the best seats in the house, do we?	-40.292091369628906	-39.116065979003906	3.172247427208046e-18	1.0282729032554468e-17	-1.176025390625	0.3085024818960912	False
11843	not	[NO CONTEXT]	That's not bad. How long have you been in PR?	That's bad. How long have you been in PR?	Not long actually. So I'm sure I will learn a lot from our cooperation.	-60.7012939453125	-60.8348388671875	4.3427316628933884e-27	3.7998387957131106e-27	0.133544921875	1.1428726049622835	False
11847	not	[NO CONTEXT]	Well, as you know Rebecca, in journalism work hours are not exactly nine to five. You could be on call at any time. We do have to work very unsociable hours at times.	Well, as you know Rebecca, in journalism work hours are exactly nine to five. You could be on call at any time. We do have to work very unsociable hours at times.	Well I am used to that, Mr. Parsons, so that’s not really a shock for me.	-61.37355041503906	-61.865386962890625	2.2172043395893657e-27	1.3558255732511345e-27	0.4918365478515625	1.6353168013144426	False
11850	not	[NO CONTEXT]	Well, in a way yes. But I must say that even if I’m not completely happy in my work I always give 110 % I would never shirk my responsibilities. I suppose sometimes I expect too much too soon.	Well, in a way yes. But I must say that even if I’m completely happy in my work I always give 110 % I would never shirk my responsibilities. I suppose sometimes I expect too much too soon.	Well, you know journalism is a highly competitive world, so you do need to keep pushing yourself it’s true. Okay, well let’s move on to talk about the job position here, shall we?	-119.09564971923828	-118.77615356445312	1.8941593331790597e-52	2.6071854588936548e-52	-0.31949615478515625	0.7265149959768631	False
11851	not	[NO CONTEXT]	Well, Anthony, this is not going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.	Well, Anthony, this is going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.	Okay ...	-19.140625	-18.796875	4.867793902108199e-09	6.864689693405598e-09	-0.34375	0.7091061824373984	False
11854	not	[NO CONTEXT]	But that’s not the only thing ... you know, he really doesn’t have the best work ethic, I’m constantly catching him on MSN and Facebook when he should be talking to clients.	But that’s the only thing ... you know, he really doesn’t have the best work ethic, I’m constantly catching him on MSN and Facebook when he should be talking to clients.	Yeah, but come on, Geoff, as if you don’t check Facebook at work. Look, you hired this guy, we’Ve invested a lot of time and money in his training, so now it’s up to you to coach him. Make it work, Geoff!	-167.3890151977539	-167.12406158447266	2.013141809076299e-73	2.6238696770568347e-73	-0.26495361328125	0.7672415389679025	False
11856	not	[NO CONTEXT]	I’m not looking for excuses here. I just want to get this finished on time!	I’m looking for excuses here. I just want to get this finished on time!	I know, and I apologize for the delay. But some things were just beyond my control. I had trouble booking the photographer, and then Michael was sick for three weeks, so I couldn’t include him in the photos, and the design team lost all the files, so I had to re-do the pictures.	-155.93096923828125	-156.7620086669922	1.9056384281357754e-68	8.300890096517428e-69	0.8310394287109375	2.2957037209000886	False
