id	word	context	w_word	wo_word	followup	with-without_diff
11445	just	Hello, Mr.Green. This is Lin Tong. How are you?	Hi, Mr.Lin. I am leaving tomorrow and I am just packing.	Hi, Mr.Lin. I am leaving tomorrow and I am packing.	Oh, sorry to interrupt you. But I am calling to say goodbye to you. I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow, because I will have to attend a very important meeting.	0.02434675757045701
11452	just	Hey, you have been promoted to president of the department.__eou__All this is thanks to the efforts of my superiors and colleagues.__eou__You are so smart. Your efforts in the success of the plan were outstanding.	I just did what I should have done.	I did what I should have done.	You’Ve got a great personality.	0.04818888462738968
11457	just	The time has come to say goodbye.	So soon. It seems as if you just got here.	So soon. It seems as if you got here.	I feel that way, too. But all good things must come to an end, as they say.	0.23651648813477433
11468	just	Good morning, Oriental Electric Limited.	Hello, this is Catherine. I am calling about the appointment with Mr. Liu for this afternoon. Something has just come up. I am afraid the appointment will have to be rescheduled. I am very sorry about the change.	Hello, this is Catherine. I am calling about the appointment with Mr. Liu for this afternoon. Something has come up. I am afraid the appointment will have to be rescheduled. I am very sorry about the change.	That is all right. Maybe we can make another arrangement.	-0.010729001306623687
11547	just	I am sorry to have kept all of you waiting. I was delayed by something urgent.	You are not late, Mr. Thomas. There're still 15 minutes to go. Mr. White has just called you.	You are not late, Mr. Thomas. There're still 15 minutes to go. Mr. White has called you.	What did he say?	0.04425342851649239
11559	just	Can you tell me how to apply for a job on the Internet?	You just need to send an application.	You need to send an application.	Do I have to send one by e-mail?	-0.011713568806395624
11568	just	I am calling to ask the position of HR manager. Could you tell me more about it?__eou__Yes. We are looking for someone who are well-educated and have all-round experience as a manager.	I have a master's degree in HR management in Peking University. And I worked as a HR manager in a European enterprise for many years. I know it is not just some clerical issues, but more social work with reason and patience.	I have a master's degree in HR management in Peking University. And I worked as a HR manager in a European enterprise for many years. I know it is not some clerical issues, but more social work with reason and patience.	Great. What about having a formal interview on Monday next week?	0.051416925508435796
11613	just	I haven't got enough for prosecuting him.__eou__Why don't you find someone who is in the know.	I'm just thinking about that, but the trouble is, I don't know who is well in the know.	I'm thinking about that, but the trouble is, I don't know who is well in the know.	Did you ask his former sectary, Lora? She knows a lot about him.	-0.05295793866460219
11626	just	Mrcrabby, I’m pleased to see you.__eou__I’Ve looked over your resume, ms.Jane. I see you’Ve already have quite a lot of experience in secretary work, could you tell me something about your talent with that company?	Oh, yes, I worked there for two years, just graduated from college.	Oh, yes, I worked there for two years, graduated from college.	En?	0.011257979057718526
11630	just	So will you back me up if things get ugly with Elvin?__eou__I will if you tell me how you're so sure that we're going to come out on top.	We just will.Trust me on that.	We will.Trust me on that.	After what you did, I don't know how hard Elvin's going to work to meet your deadline.	-0.017688948933671345
11633	just	I don't make idle threats.__eou__I guess not.__eou__I hope you're not turning into a sissy on me, Dave.	Look, I want to succeed just as much as you do. Well, maybe not quite that much.	Look, I want to succeed as much as you do. Well, maybe not quite that much.	If we let Vince and Elvin continue to run things, invoking is going to fail.	0.03097425198354653
11637	just	Hi, boss. You wanted to see me?	Zina. Look, I know when I hired you, I told you I'd pay you a salary. But I just can't.	Zina. Look, I know when I hired you, I told you I'd pay you a salary. But I can't.	Excuse me? I hope I didn't just hear what I think I just heard.	0.004301380336650951
11647	just	But how did you know I was working for WebTracker?__eou__When I was in LA, I met the WebTracker sales rep.__eou__He couldn't have told you. Only a few people at WebTracker know about me.	The sales rep had a green note pad just like yours. He said everybody at WebTracker used them.	The sales rep had a green note pad like yours. He said everybody at WebTracker used them.	I can't believe it. I can't believe I fell into your trap.	0.028346772831265188
11660	just	Hi, Jeny.Are still working?	Hi, Nacy.Come in please. I'm just putting away on my books.	Hi, Nacy.Come in please. I'm putting away on my books.	So, you are leaving, aren't you?	0.12875290119901628
11671	just	Well, tell me something of yourself.__eou__What would you like to know, Mr. Green?__eou__What working experience have you got?	In 2004, I got a job in the sales department of a trading company near Guangzhou. I started a sales representative. A year later, I was promoted to the position of sales manager. I had that job ever since, which is just over a year now.	In 2004, I got a job in the sales department of a trading company near Guangzhou. I started a sales representative. A year later, I was promoted to the position of sales manager. I had that job ever since, which is over a year now.	Oh, good. Irene, can you tell me why you plan to quit being a sales manager to work here as my assistant? Don't you like your present job?	0.004205384363535902
11684	just	Why did you apply for the position?	I learned from your ad.That you will provide on-the-job training for new employees.This is just what I need, because I'm a recent college graduate. I have the necessary knowledge and skills but I lack experience.	I learned from your ad.That you will provide on-the-job training for new employees.This is what I need, because I'm a recent college graduate. I have the necessary knowledge and skills but I lack experience.	What do you hope to become?	0.02526443789464361
