id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode
10758	not	All right. I want to bring everybody back on this subject. When can we start working on this?__eou__Well, we could probably get started with a preparatory meeting this afternoon at 2:00.	I tell you what, 2:00 is not available for me, but you can get started and I'll come by at around 3:00	I tell you what, 2:00 is available for me, but you can get started and I'll come by at around 3:00	That's fine with me. How much time are we going to have to work on this?	-114.43631029129028	-120.75496542453766	-2.860907757282257	-3.0962811647317348	40	39	-57.704946994781494	-54.47907912731171	-2.060890964099339	-1.9456813974039895	28	28	-515.2595471143723	-518.8224283456802	-3.5535141180301535	-3.602933530178335	145	144	True	True
10759	not	I think I've got a virus on my computer. Do you know how to get rid of it? I haven't had one before.	I'm afraid not. Why don't you call the Help Desk? Someone there will be able to help you.	I'm afraid. Why don't you call the Help Desk? Someone there will be able to help you.	Have you got the number? I'll call them right now.	-80.6575129032135	-81.56619048118591	-2.520547278225422	-2.631167434876965	32	31	-40.01798737049103	-42.044368743896484	-1.8189994259314104	-1.911107670177113	22	22	-409.48229563236237	-408.54205203056335	-3.6237371294899323	-3.6476968931300298	113	112	True	True
10788	not	Julia, I would like to have a word with you. Have a seat.__eou__Thank you.	According to your performance, I decided to give you a salary increase. From next month, there will be a 2,000 yuan raise to your salary. Although your first raise might not sound considerable, the company believes that with your ability, sooner or later you'll get a better raise.	According to your performance, I decided to give you a salary increase. From next month, there will be a 2,000 yuan raise to your salary. Although your first raise might sound considerable, the company believes that with your ability, sooner or later you'll get a better raise.	Thank you very much. Mr. George. As a newcomer, I understand that you have your consideration and I am satisfied with the raise.	-229.94633221626282	-230.15447211265564	-3.3815637090626884	-3.435141374815756	68	67	-120.3951644897461	-120.40870440006256	-3.2539233645877323	-3.254289308109799	37	37	-596.8778871297836	-595.7561324834824	-3.7539489756590165	-3.7706084334397616	159	158	True	True
10802	not	Could you tell me something about your previous job?	Yes. I worked in a small machinery factory. My work was very simple and there was not much work to do.	Yes. I worked in a small machinery factory. My work was very simple and there was much work to do.	Didn't you like it?	-122.16769635677338	-130.3650542497635	-3.7020514047507085	-4.073907945305109	33	32	-27.667004704475403	-30.19664227962494	-1.8444669802983602	-2.013109485308329	15	15	-405.44133603572845	-414.0768550634384	-4.555520629614927	-4.705418807539073	89	88	True	True
10807	not	Would you mind answering a few personal questions?	Of course not.	Of course.	OK. Does your present employer know that you are going to leave?	-26.21931564807892	-34.35554611682892	-2.016870434467609	-2.86296217640241	13	12	-65.24228894710541	-65.56334698200226	-2.8366212585698003	-2.8505803035653154	23	23	-325.8139547109604	-331.1158250570297	-4.287025719881058	-4.414877667427063	76	75	True	True
10809	not	Judy, what do you think of the new general manager?__eou__He has extensive experience, although the guy’s really deep, sometimes, it scares me.	I heard he's very clear about his likes and dislikes and he's not the type to just let things go, so don’t provoke him.	I heard he's very clear about his likes and dislikes and he's the type to just let things go, so don’t provoke him.	I know, and that's why I'm always respectful and I keep my distance. It's safer that way.	-127.5407909154892	-124.57047307491302	-3.3563366030391895	-3.366769542565217	38	37	-73.94846153259277	-73.58392941951752	-2.310889422893524	-2.2994977943599224	32	32	-551.8848061561584	-546.9589774608612	-4.088035601156729	-4.081783413887024	135	134	True	True
10820	not	When we get paid for this assignment, you get US $ 2, TOO, and I get US $ 3,000.	Hey, that's not fair. I did as much work as you.	Hey, that's fair. I did as much work as you.	Okay, okay, we'll split it 50/50.	-30.916313886642456	-44.961143255233765	-1.288179745276769	-1.9548323154449463	24	23	-18.562254309654236	-16.825618982315063	-0.8437388322570107	-0.7648008628325029	22	22	-385.89627861976624	-398.566876411438	-3.7105411405746755	-3.869581324382893	104	103	True	True
10837	not	Is the new computerised stock system in operation?	Not quite. The software engineers are testing it just now.	Quite. The software engineers are testing it just now.	Have all the operators been trained on it?	-56.48141121864319	-68.68555855751038	-2.6895910104115806	-3.434277927875519	21	20	-36.46255826950073	-30.196977376937866	-2.0256976816389294	-1.6776098542743259	18	18	-372.13207268714905	-381.7289545536041	-4.651650908589363	-4.832012082957014	80	79	True	True
10856	not	Is the factory fully-automated?	Not completely. Our production process is partially-automated. We use robots on the production line for routine assembly jobs but some of the work is still done manually.	Completely. Our production process is partially-automated. We use robots on the production line for routine assembly jobs but some of the work is still done manually.	What about supply of parts to the production line?	-109.09716987609863	-120.26954770088196	-2.5975516637166343	-2.9334036024605354	42	41	-62.78321433067322	-59.239625334739685	-3.30437970161438	-3.117875017617878	19	19	-428.8503153324127	-434.50652277469635	-4.288503153324127	-4.3889547755019835	100	99	True	True
10859	not	Has your company been affected much by government legislation?__eou__Yes, we have. We've had to clean up our production process a lot to meet tough government standards.__eou__What about your use of raw materials?	Well, we've had to cut down the amount of solvents we use and we’re not allowed to use lead in our products any more.	Well, we've had to cut down the amount of solvents we use and we’re allowed to use lead in our products any more.	What happens if you exceed the limits?	-91.00591027736664	-100.64150357246399	-2.3948923757201745	-2.7200406370936214	38	37	-43.440911054611206	-40.74487864971161	-2.555347709094777	-2.3967575676300945	17	17	-485.76947379112244	-490.4796415567398	-3.625145326799421	-3.687816853810074	134	133	True	True
10861	not	Good morning. May I help you?__eou__Good morning, I have an appointment with Mr. Wang Li.	He's not in, I'm afraid.	He's in, I'm afraid.	But Could you tell me when he will be back?	-50.98094367980957	-58.46014380455017	-2.8322746488783093	-3.438831988502951	18	17	-36.853400230407715	-52.95533204078674	-1.8426700115203858	-2.6477666020393373	20	20	-373.8191958665848	-395.361279129982	-3.976799956027498	-4.251196549784753	94	93	True	True
10899	not	Oh, gosh! I feel everything around me is against me.__eou__Don't take it too hard. There are some tips you should know in job-hunting of 2010.__eou__Well, I am all ears. Maybe they are helpful.	Firstly, you must always show your best to the interviewer. And secondly, try to avoid spamming through e-mails, because this will make the reader go crazy. The last but not the least, there is no substitute for pounding the pavement in such a digital age.	Firstly, you must always show your best to the interviewer. And secondly, try to avoid spamming through e-mails, because this will make the reader go crazy. The last but the least, there is no substitute for pounding the pavement in such a digital age.	I understand what you mean, and I will not upset myself. Face it.	-179.10569751262665	-185.39694106578827	-2.7985265236347914	-2.9428085883458457	64	63	-80.82895159721375	-80.57986843585968	-3.23315806388855	-3.2231947374343872	25	25	-669.7822959423065	-674.6205213069916	-3.78408076803563	-3.833071143789725	177	176	True	True
10901	not	I heard Nick found a job in a bank and his salary is said very high. I also want to work there.	Will this do? Your major is not related to banking, as you know.	Will this do? Your major is related to banking, as you know.	I know that, but making a lot of money makes me crazy.	-73.12947368621826	-75.40509128570557	-2.9251789474487304	-3.1418788035710654	25	24	-48.5999116897583	-56.03179895877838	-2.1130396386851436	-2.4361651721207993	23	23	-458.37015533447266	-462.13135623931885	-4.450195682858958	-4.530699570973714	103	102	True	True
10906	not	How can I be sure your products are of superior quality, as you promised?__eou__One of the reasons for our good quality products is because of our quality inspection system, which is the best of its kind.	But a quality inspection system does not mean that each unit will always be up to the standard.	But a quality inspection system does mean that each unit will always be up to the standard.	We have trained analyzers to do quality analysis at the end of each part when we make the product. This means that no mistakes are made.	-73.13048219680786	-83.00247037410736	-2.6118029356002808	-3.0741655694113836	28	27	-126.15091586112976	-122.98684811592102	-3.3197609437139413	-3.236496003050553	38	38	-526.3472126722336	-534.6662464141846	-3.706670511776293	-3.7919591944268407	142	141	True	True
10907	not	What are you doing here? How about your resume now?__eou__I still have no idea what to do now.__eou__Don't act like this. Please have good thoughts in your mind. What's behind you?	I could not agree with you more. But I feel worried about what to do next as soon as I begin to write my resume.	I could agree with you more. But I feel worried about what to do next as soon as I begin to write my resume.	There is no need to do like this. We can surf the net and find some templates for resume.	-91.09249532222748	-94.98962414264679	-2.5303470922840967	-2.7139892612184795	36	35	-72.56509959697723	-73.60660815238953	-2.4188366532325745	-2.4535536050796507	30	30	-525.4553554058075	-528.6961400508881	-3.599009283601421	-3.646180276213021	146	145	True	True
